,game_id,title,rating,bayes_rating,std,category,mechanic,ratings,year
228,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Grid Movement,12633,2020
229,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Hand Management,12633,2020
230,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Hexagon Grid,12633,2020
231,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Legacy Game,12633,2020
232,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Line of Sight,12633,2020
233,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Once-Per-Game Abilities,12633,2020
234,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Scenario / Mission / Campaign Game,12633,2020
235,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Simultaneous Action Selection,12633,2020
236,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Solo / Solitaire Game,12633,2020
237,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Variable Player Powers,12633,2020
238,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Action Queue,12633,2020
239,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Action Retrieval,12633,2020
240,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Campaign / Battle Card Driven,12633,2020
241,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Communication Limits,12633,2020
242,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Cooperative Game,12633,2020
243,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Critical Hits and Failures,12633,2020
244,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Deck Construction,12633,2020
245,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Grid Movement,12633,2020
246,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Hand Management,12633,2020
247,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Hexagon Grid,12633,2020
248,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Legacy Game,12633,2020
249,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Line of Sight,12633,2020
250,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Once-Per-Game Abilities,12633,2020
251,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Scenario / Mission / Campaign Game,12633,2020
252,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Simultaneous Action Selection,12633,2020
253,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Solo / Solitaire Game,12633,2020
254,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Variable Player Powers,12633,2020
255,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Action Queue,12633,2020
256,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Action Retrieval,12633,2020
