game_id,title,rating,bayes_rating,std,category,mechanic
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Simultaneous Action Selection
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Solo / Solitaire Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Variable Player Powers
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Alliances
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Area Majority / Influence
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Area Movement
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Area-Impulse
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Critical Hits and Failures
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Dice Rolling
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Grid Movement
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Income
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Kill Steal
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Modular Board
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Passed Action Token
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Player Elimination
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Tile Placement
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Civilization,Variable Player Powers
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Alliances
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Area Majority / Influence
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Area Movement
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Area-Impulse
246900,eclipse_second_dawn_galaxy,8.73618,7.66412,1.33073,Science Fiction,Critical Hits and Failures
